age,gender,country,education_level,has_bank_account,mobile_money_user,loan_access,monthly_income
65,Male,Uganda,Primary,yes,1.0,0.0,691.35
25,Male,Rwanda,Tertiary,no,,1.0,431.07
47,Female,Burundi,Secondary,0,1.0,0.0,187.76
66,Female,Uganda,,0,0.0,0.0,525.04
57,Male,Kenya,Primary,0,1.0,0.0,813.17
32,Female,Rwanda,Secondary,1,0.0,0.0,434.97
27,Male,Burundi,Primary,0,1.0,0.0,746.28
50,Female,Burundi,Primary,1,1.0,0.0,773.99
26,Male,Rwanda,Secondary,no,0.0,0.0,371.22
66,Female,Kenya,None,yes,1.0,0.0,696.27
69,Male,Burundi,None,0,1.0,1.0,134.51
50,Male,Burundi,None,0,1.0,0.0,347.62
26,Male,Kenya,Tertiary,0,1.0,0.0,536.58
31,Other,Rwanda,,1,1.0,1.0,407.4
49,Male,Kenya,None,1,1.0,1.0,282.15
54,Male,Rwanda,None,1,0.0,0.0,284.47
23,Male,Kenya,Tertiary,1,0.0,1.0,535.44
22,Female,Uganda,None,1,0.0,0.0,681.8
21,Male,Tanzania,Primary,1,0.0,,791.65
65,Male,Burundi,Secondary,1,0.0,1.0,630.46
33,Male,Burundi,Tertiary,1,1.0,1.0,611.3
27,,Burundi,Secondary,nan,,1.0,497.84
48,,Rwanda,Primary,1,1.0,0.0,395.67
48,Female,Tanzania,Tertiary,no,1.0,1.0,347.94
31,Female,Uganda,Tertiary,1,1.0,0.0,653.24
30,Male,Tanzania,,0,0.0,0.0,457.54
21,Male,Uganda,None,0,1.0,0.0,493.57
63,Female,Burundi,,0,0.0,,584.69
43,Male,Rwanda,Primary,0,1.0,0.0,628.47
41,Male,Tanzania,Secondary,no,1.0,0.0,847.17
26,Female,Kenya,Tertiary,1,0.0,0.0,373.43
52,Male,Rwanda,Secondary,no,0.0,0.0,447.63
59,Male,Tanzania,,no,0.0,1.0,702.73
32,Female,Kenya,Primary,no,0.0,1.0,557.77
41,Male,Burundi,Secondary,0,0.0,0.0,317.97
48,Male,Rwanda,Secondary,1,0.0,1.0,45.37
36,Male,Tanzania,Tertiary,1,1.0,1.0,555.25
19,Male,Burundi,Primary,0,0.0,0.0,649.15
19,Male,Uganda,Primary,0,0.0,0.0,538.47
150,Male,Burundi,Secondary,yes,1.0,0.0,598.93
53,Female,Tanzania,Secondary,1,0.0,0.0,597.05
54,Other,Burundi,Primary,no,1.0,0.0,546.28
51,Male,Tanzania,Secondary,1,,0.0,668.77
56,Female,Rwanda,Tertiary,yes,1.0,1.0,452.72
36,Male,Tanzania,Secondary,0,1.0,0.0,378.81
55,Female,Rwanda,None,1,0.0,0.0,787.34
40,Female,Tanzania,Secondary,yes,1.0,0.0,332.07
33,Female,Burundi,Primary,1,0.0,0.0,243.22
63,Male,Kenya,Secondary,1,0.0,1.0,528.24
61,Male,Tanzania,Secondary,1,1.0,0.0,571.54
23,Male,Burundi,Secondary,nan,1.0,0.0,529.64
43,,Uganda,Tertiary,1,1.0,0.0,737.83
39,Female,Rwanda,Primary,1,0.0,1.0,758.02
62,Male,Uganda,Secondary,0,0.0,0.0,888.01
64,Male,Burundi,Tertiary,1,1.0,0.0,410.51
41,Male,Rwanda,Primary,1,0.0,1.0,675.76
63,Female,Burundi,Tertiary,1,0.0,1.0,977.39
57,Female,Tanzania,Secondary,1,1.0,1.0,296.33
38,Male,Rwanda,Secondary,0,0.0,1.0,658.58
47,Male,Uganda,Primary,0,,0.0,267.74
69,Male,Uganda,Tertiary,0,0.0,0.0,450.87
28,Male,Uganda,Tertiary,1,1.0,1.0,400.64
26,Other,Tanzania,Secondary,0,1.0,0.0,580.14
29,Female,Kenya,Secondary,1,0.0,1.0,234.57
43,Female,Uganda,Tertiary,0,,0.0,471.85
55,Male,Burundi,Secondary,1,1.0,0.0,117.89
68,Female,Burundi,Tertiary,0,0.0,0.0,527.53
20,Male,Kenya,Secondary,0,0.0,0.0,777.7
50,Female,Rwanda,,0,0.0,0.0,351.92
32,Male,Uganda,Secondary,0,1.0,0.0,198.9
64,Female,Rwanda,Primary,0,1.0,0.0,603.06
22,Female,Uganda,Primary,1,0.0,0.0,501.7
41,Female,Rwanda,None,1,0.0,1.0,373.57
28,Female,Uganda,Tertiary,0,1.0,1.0,487.84
50,Female,Kenya,Tertiary,0,1.0,0.0,439.88
40,Other,Tanzania,Primary,0,0.0,,287.43
27,Male,Uganda,Secondary,1,0.0,1.0,660.59
69,Male,Burundi,Secondary,0,1.0,,427.45
60,Female,Uganda,,1,,0.0,706.24
45,Male,Burundi,Tertiary,1,1.0,0.0,881.91
56,Male,Uganda,Secondary,no,1.0,0.0,389.72
34,Male,Kenya,Secondary,no,1.0,,1103.95
61,Female,Uganda,Primary,1,1.0,0.0,396.56
43,Female,Tanzania,Secondary,0,1.0,0.0,0.0
42,Female,Rwanda,Secondary,1,0.0,0.0,208.87
53,Male,Burundi,Primary,yes,1.0,0.0,636.86
29,Male,Rwanda,Secondary,0,0.0,1.0,546.99
20,Male,Burundi,Secondary,yes,0.0,1.0,305.11
67,Male,Tanzania,Primary,0,1.0,0.0,232.23
46,Male,Kenya,Tertiary,1,1.0,0.0,623.17
61,Female,Kenya,Primary,0,,0.0,262.02
41,Female,Burundi,Tertiary,1,0.0,0.0,288.74
36,Female,Uganda,None,1,0.0,0.0,350.43
30,Male,Tanzania,Secondary,0,1.0,0.0,508.02
33,Male,Tanzania,Secondary,0,0.0,0.0,637.71
57,Female,Tanzania,None,1,0.0,0.0,524.69
44,Male,Rwanda,Primary,0,,1.0,648.98
23,Female,Rwanda,Primary,1,0.0,1.0,580.43
59,Female,Tanzania,None,0,0.0,0.0,816.34
27,Male,Tanzania,None,yes,1.0,1.0,853.41
55,Female,Rwanda,Secondary,0,1.0,0.0,306.73
25,Female,Burundi,None,1,0.0,0.0,341.2
35,Male,Rwanda,None,no,1.0,0.0,481.72
49,Female,Uganda,Secondary,0,0.0,0.0,496.59
34,Female,Tanzania,Secondary,0,0.0,0.0,565.08
59,Female,Burundi,Primary,yes,1.0,0.0,318.52
19,Female,Burundi,Secondary,1,1.0,0.0,380.05
61,Female,Rwanda,Secondary,1,0.0,0.0,935.89
37,Female,Burundi,Secondary,1,0.0,0.0,431.89
27,Male,Kenya,None,1,1.0,0.0,193.47
26,Female,Rwanda,Secondary,0,0.0,0.0,507.09
65,Male,Rwanda,Primary,0,1.0,0.0,459.84
56,Male,Rwanda,Primary,0,0.0,1.0,910.58
58,Female,Uganda,Secondary,0,1.0,0.0,629.38
42,Female,Kenya,Secondary,no,1.0,0.0,662.87
42,Male,Burundi,Tertiary,yes,0.0,0.0,880.24
41,Male,Tanzania,Tertiary,1,0.0,1.0,710.93
23,Female,Kenya,None,0,0.0,1.0,460.12
47,Male,Rwanda,Secondary,0,0.0,1.0,524.3
27,Male,Tanzania,Secondary,nan,0.0,,887.36
56,Male,Rwanda,Secondary,no,1.0,0.0,419.77
48,Female,Uganda,Secondary,1,0.0,0.0,910.58
35,Female,Rwanda,Secondary,0,1.0,1.0,633.93
60,Male,Kenya,Primary,0,1.0,0.0,658.38
50,Female,Uganda,Primary,no,1.0,0.0,491.18
36,Female,Rwanda,Primary,1,1.0,0.0,228.31
40,Female,Kenya,Secondary,0,1.0,0.0,313.58
22,Male,Burundi,Primary,1,1.0,0.0,571.98
43,Female,Rwanda,Tertiary,no,1.0,0.0,200.3
46,Male,Uganda,Primary,no,0.0,0.0,185.32
41,Female,Burundi,Tertiary,1,1.0,,229.57
23,Male,Rwanda,Tertiary,0,1.0,0.0,336.23
56,Male,Burundi,Tertiary,0,1.0,0.0,676.52
21,Female,Tanzania,Primary,1,1.0,1.0,489.2
65,Female,Tanzania,Secondary,0,0.0,1.0,219.4
59,Male,Uganda,Primary,0,1.0,1.0,268.08
43,Female,Rwanda,Primary,0,1.0,1.0,590.41
32,,Kenya,Tertiary,0,0.0,1.0,750.25
30,Male,Burundi,Tertiary,0,0.0,0.0,605.78
57,Male,Kenya,Secondary,1,0.0,0.0,404.75
39,Female,Uganda,Primary,0,1.0,,588.14
30,Female,Burundi,Primary,nan,1.0,0.0,639.84
56,Female,Rwanda,Secondary,0,0.0,0.0,467.87
34,Female,Rwanda,,0,1.0,0.0,375.8
53,Male,Kenya,Tertiary,nan,1.0,0.0,613.74
56,Male,Kenya,Secondary,1,0.0,0.0,319.71
65,Male,Uganda,Primary,1,1.0,1.0,405.01
42,Female,Uganda,Secondary,0,0.0,0.0,368.87
51,Male,Burundi,Secondary,0,0.0,0.0,694.33
38,Female,Tanzania,Primary,0,1.0,0.0,647.61
42,Male,Rwanda,Secondary,nan,0.0,0.0,501.88
42,Male,Burundi,Secondary,nan,0.0,1.0,539.15
39,Male,Tanzania,Secondary,nan,0.0,0.0,723.59
40,Male,Rwanda,Secondary,nan,1.0,0.0,345.91
42,Female,Kenya,Tertiary,1,1.0,0.0,646.9
31,Female,Burundi,Tertiary,0,0.0,0.0,177.53
31,Male,Uganda,Secondary,1,1.0,1.0,683.85
43,Male,Uganda,Secondary,nan,0.0,0.0,441.12
57,Male,Burundi,Secondary,1,0.0,,723.98
47,Female,Rwanda,Secondary,0,1.0,0.0,184.0
43,Female,Kenya,Secondary,1,0.0,0.0,234.44
55,Female,Burundi,Secondary,1,1.0,0.0,367.27
39,Male,Tanzania,None,yes,0.0,0.0,650.82
56,Female,Kenya,Tertiary,0,1.0,,409.58
56,Female,Uganda,Tertiary,0,0.0,0.0,619.18
51,Female,Kenya,Secondary,1,,0.0,330.46
42,Male,Rwanda,Tertiary,0,0.0,1.0,492.34
53,Female,Rwanda,None,0,1.0,1.0,238.53
30,Male,Kenya,Secondary,1,1.0,0.0,567.93
46,Male,Uganda,Primary,0,1.0,0.0,97.65
59,Male,Kenya,None,0,0.0,0.0,820.9
26,Female,Uganda,Secondary,1,0.0,0.0,409.82
32,Female,Burundi,Primary,0,1.0,1.0,474.73
48,Male,Rwanda,Secondary,no,1.0,0.0,85.12
61,Female,Kenya,,0,0.0,0.0,988.07
44,Female,Kenya,Secondary,1,0.0,0.0,996.62
48,Male,Uganda,Tertiary,0,0.0,0.0,183.24
27,,Tanzania,None,1,0.0,1.0,325.1
68,Male,Uganda,Tertiary,1,1.0,1.0,912.61
54,Male,Tanzania,Primary,1,1.0,1.0,651.92
24,Female,Kenya,Secondary,no,0.0,1.0,949.07
49,Female,Rwanda,Secondary,yes,0.0,0.0,284.2
69,Male,Burundi,,no,0.0,0.0,168.23
28,Female,Rwanda,Tertiary,0,0.0,0.0,658.21
65,Female,Rwanda,Primary,0,0.0,0.0,485.96
62,Female,Burundi,Secondary,0,0.0,0.0,229.73
45,Male,Kenya,Tertiary,1,0.0,0.0,644.02
21,Female,Uganda,Secondary,no,1.0,,451.39
150,Male,Rwanda,Tertiary,1,0.0,1.0,847.2
62,Male,Uganda,Secondary,nan,1.0,0.0,556.43
48,Male,Rwanda,Primary,nan,0.0,0.0,647.37
46,Male,Kenya,,1,0.0,0.0,415.13
50,Male,Uganda,Secondary,0,1.0,1.0,963.78
21,Male,Burundi,Secondary,1,1.0,0.0,469.09
64,Male,Kenya,Secondary,1,1.0,,478.31
43,Female,Burundi,None,1,,0.0,194.67
48,Male,Rwanda,,0,1.0,1.0,623.52
48,Female,Rwanda,Secondary,1,0.0,1.0,245.73
44,Male,Burundi,Primary,0,1.0,0.0,375.58
42,Male,Rwanda,Secondary,0,0.0,0.0,353.69
65,Male,Rwanda,None,0,0.0,0.0,568.39
53,Female,Burundi,Primary,nan,1.0,0.0,544.83
66,Female,Uganda,Primary,0,1.0,0.0,755.15
48,Male,Uganda,None,1,1.0,0.0,556.43
60,,Kenya,Tertiary,1,0.0,1.0,659.97
54,Female,Burundi,Secondary,1,0.0,0.0,481.72
62,Male,Kenya,Primary,0,1.0,1.0,811.33
61,Female,Tanzania,Secondary,0,1.0,0.0,667.38
40,Female,Rwanda,Secondary,0,,0.0,349.53
52,Female,Burundi,Tertiary,0,1.0,0.0,529.53
21,Female,Tanzania,Tertiary,1,1.0,0.0,391.72
45,Male,Burundi,None,yes,1.0,0.0,166.43
59,Female,Burundi,Secondary,0,0.0,0.0,392.16
58,Male,Rwanda,Tertiary,0,1.0,0.0,510.17
59,Female,Burundi,Secondary,0,1.0,0.0,333.6
30,Male,Tanzania,Secondary,0,1.0,,309.12
18,Male,Tanzania,None,0,0.0,1.0,527.25
29,Female,Uganda,Secondary,no,1.0,1.0,507.14
60,Male,Rwanda,Primary,0,0.0,0.0,528.25
57,Female,Burundi,Tertiary,yes,1.0,1.0,490.78
43,Male,Kenya,Tertiary,1,0.0,0.0,465.75
150,Female,Kenya,Tertiary,1,0.0,0.0,435.68
63,Male,Rwanda,Secondary,1,0.0,0.0,526.72
69,Female,Burundi,None,1,0.0,1.0,989.8
40,Female,Rwanda,Tertiary,no,0.0,0.0,529.06
66,Female,Rwanda,Secondary,yes,1.0,0.0,796.37
39,Male,Uganda,Primary,1,0.0,0.0,632.88
68,Male,Uganda,Secondary,no,0.0,0.0,225.99
69,Male,Kenya,Secondary,1,0.0,0.0,633.49
45,Female,Kenya,Primary,0,0.0,,975.53
34,Female,Tanzania,Tertiary,1,0.0,0.0,119.81
23,Female,Tanzania,Tertiary,1,1.0,0.0,234.74
31,Male,Uganda,Tertiary,1,1.0,0.0,498.32
67,Male,Tanzania,Primary,0,0.0,0.0,440.69
34,Female,Rwanda,Primary,0,1.0,0.0,556.89
55,Male,Tanzania,Secondary,0,1.0,0.0,127.12
22,Male,Tanzania,Primary,no,1.0,0.0,398.17
30,Male,Rwanda,Tertiary,1,1.0,,523.65
65,Female,Uganda,Primary,0,1.0,0.0,916.59
26,Female,Kenya,Secondary,yes,1.0,1.0,423.79
61,Male,Uganda,Tertiary,1,0.0,0.0,266.8
59,Male,Kenya,Secondary,1,1.0,0.0,579.84
43,Male,Rwanda,Secondary,1,0.0,0.0,488.02
30,Male,Uganda,None,1,0.0,0.0,582.91
36,Female,Kenya,Primary,nan,1.0,,-100.0
65,Male,Burundi,Secondary,0,1.0,0.0,572.44
34,Female,Uganda,Secondary,0,1.0,0.0,660.62
33,Female,Tanzania,Tertiary,0,1.0,0.0,353.9
47,Female,Kenya,Secondary,yes,1.0,0.0,743.75
49,Male,Burundi,Tertiary,1,1.0,0.0,964.14
31,Male,Kenya,Primary,1,1.0,0.0,457.88
65,Male,Uganda,Tertiary,1,1.0,1.0,183.82
32,Male,Burundi,Primary,1,0.0,0.0,720.25
29,Female,Tanzania,Secondary,0,0.0,0.0,554.63
54,Female,Burundi,Secondary,1,0.0,0.0,485.35
28,Male,Kenya,Secondary,0,0.0,0.0,383.56
22,Male,Burundi,Tertiary,yes,0.0,0.0,382.21
28,Male,Kenya,Secondary,nan,1.0,1.0,464.28
51,Male,Rwanda,,1,0.0,0.0,502.73
36,Female,Kenya,Tertiary,0,1.0,0.0,690.0
43,Male,Tanzania,Primary,0,1.0,1.0,617.01
43,Female,Kenya,Secondary,nan,,1.0,452.75
34,Male,Uganda,Tertiary,1,1.0,0.0,700.05
48,Female,Uganda,Primary,0,1.0,0.0,472.02
36,Female,Tanzania,Secondary,1,1.0,0.0,365.3
61,Male,Tanzania,Secondary,0,1.0,0.0,676.3
37,Male,Rwanda,None,0,1.0,0.0,744.23
40,Female,Uganda,Secondary,1,0.0,0.0,413.52
42,Male,Uganda,,0,1.0,0.0,512.87
45,Female,Burundi,Primary,0,0.0,0.0,511.68
54,Female,Uganda,None,yes,1.0,0.0,512.98
29,Female,Uganda,None,0,0.0,0.0,698.5
65,Female,Burundi,Secondary,1,1.0,0.0,777.84
18,Male,Rwanda,Primary,0,0.0,0.0,579.89
19,Male,Tanzania,Secondary,0,1.0,0.0,565.13
27,Male,Rwanda,Secondary,nan,1.0,,431.95
51,Female,Tanzania,,no,0.0,1.0,509.34
49,Female,Tanzania,Secondary,0,0.0,0.0,231.65
42,Female,Burundi,Secondary,0,0.0,0.0,584.16
27,Male,Tanzania,Primary,0,0.0,0.0,588.16
67,Female,Kenya,,1,0.0,0.0,885.32
18,Male,Kenya,Tertiary,0,1.0,0.0,429.39
49,Male,Kenya,None,no,0.0,1.0,694.29
54,Male,Kenya,,yes,0.0,0.0,575.83
29,Male,Burundi,Primary,1,1.0,0.0,531.86
66,Female,Burundi,Primary,1,1.0,0.0,467.47
68,Female,Kenya,Primary,0,1.0,0.0,328.4
35,Male,Uganda,Secondary,0,0.0,1.0,484.39
47,Male,Tanzania,Secondary,0,0.0,0.0,447.97
30,Male,Rwanda,Tertiary,no,0.0,1.0,632.59
20,Female,Kenya,Primary,no,0.0,1.0,348.46
38,Female,Kenya,Secondary,0,0.0,0.0,610.16
59,Female,Uganda,Tertiary,no,1.0,0.0,561.24
31,Female,Burundi,Secondary,1,0.0,0.0,191.07
57,Male,Uganda,Primary,0,1.0,,271.41
27,Female,Kenya,Secondary,0,1.0,0.0,585.83
19,Female,Uganda,Primary,0,1.0,0.0,484.63
62,Female,Tanzania,Secondary,1,1.0,1.0,1058.64
54,Male,Rwanda,Primary,1,1.0,0.0,591.4
28,Male,Uganda,Primary,0,1.0,1.0,328.41
18,Female,Kenya,Tertiary,1,1.0,1.0,355.35
43,Female,Tanzania,Primary,0,0.0,1.0,642.55
59,Female,Tanzania,Primary,1,,0.0,480.34
30,Female,Uganda,Primary,no,0.0,1.0,318.4
45,Female,Kenya,Secondary,yes,1.0,0.0,504.7
53,Female,Rwanda,None,nan,1.0,0.0,220.07
38,Female,Uganda,Primary,no,,,684.74
27,Female,Burundi,Secondary,0,0.0,0.0,690.51
29,Female,Tanzania,,no,1.0,1.0,678.53
63,Other,Burundi,Primary,1,1.0,1.0,406.6
44,Female,Tanzania,Secondary,no,1.0,0.0,952.62
20,Female,Uganda,Secondary,0,1.0,0.0,343.76
45,Female,Tanzania,Primary,0,0.0,0.0,628.1
19,Male,Kenya,Secondary,0,0.0,,396.12
45,Female,Burundi,Secondary,0,0.0,0.0,526.2
68,Male,Uganda,None,no,1.0,0.0,469.1
48,Male,Kenya,Tertiary,1,1.0,1.0,784.65
60,Male,Kenya,Secondary,0,1.0,0.0,700.12
38,Female,Kenya,None,1,1.0,0.0,530.8
24,Female,Tanzania,Secondary,yes,1.0,0.0,484.55
67,Male,Kenya,Secondary,0,0.0,0.0,0.0
48,Male,Kenya,Primary,0,0.0,0.0,599.59
31,Female,Tanzania,Primary,0,0.0,0.0,428.39
56,Female,Uganda,Primary,1,0.0,0.0,113.73
56,Female,Tanzania,Tertiary,no,0.0,0.0,689.68
26,Female,Uganda,Secondary,nan,0.0,1.0,573.52
40,Male,Uganda,Tertiary,nan,1.0,1.0,459.04
29,Male,Kenya,Primary,0,0.0,0.0,650.41
46,Female,Rwanda,Tertiary,0,1.0,0.0,362.45
55,Female,Burundi,Primary,yes,0.0,0.0,637.68
56,Male,Rwanda,Primary,no,0.0,0.0,334.51
39,Male,Kenya,Primary,1,0.0,0.0,743.84
21,Female,Uganda,Primary,no,0.0,0.0,406.09
65,Male,Tanzania,Secondary,0,1.0,1.0,145.27
24,Male,Kenya,None,yes,0.0,0.0,643.51
57,Male,Uganda,None,no,1.0,0.0,941.47
25,Male,Tanzania,Primary,no,1.0,,662.36
69,Female,Kenya,Primary,1,0.0,0.0,797.1
52,Female,Uganda,Secondary,1,0.0,1.0,323.96
26,Male,Rwanda,None,0,0.0,0.0,369.3
68,Male,Rwanda,Secondary,0,1.0,1.0,227.22
30,Male,Burundi,,1,1.0,,480.37
56,Female,Kenya,Primary,0,1.0,0.0,520.47
37,Female,Uganda,Secondary,0,0.0,0.0,753.78
150,Male,Uganda,Secondary,0,1.0,0.0,416.33
64,Female,Rwanda,Secondary,1,1.0,0.0,444.5
36,Female,Tanzania,Primary,0,1.0,0.0,246.93
19,Female,Tanzania,Secondary,0,0.0,0.0,511.92
61,Female,Tanzania,Primary,yes,1.0,0.0,541.07
57,Male,Tanzania,Secondary,0,1.0,0.0,903.26
47,Male,Uganda,Secondary,0,0.0,1.0,414.06
40,Female,Rwanda,Secondary,1,0.0,0.0,179.19
57,Other,Tanzania,Secondary,0,0.0,0.0,558.54
30,Other,Tanzania,Tertiary,0,0.0,0.0,529.42
50,Female,Burundi,Tertiary,1,1.0,0.0,216.45
49,Female,Kenya,Secondary,1,0.0,0.0,453.53
45,Female,Burundi,Primary,1,,0.0,571.25
41,Male,Uganda,Primary,no,0.0,0.0,128.74
59,Female,Kenya,Secondary,0,0.0,0.0,226.5
45,Male,Kenya,None,1,1.0,0.0,166.96
47,Female,Tanzania,Primary,1,0.0,0.0,800.69
58,Male,Kenya,Secondary,0,0.0,1.0,526.82
46,Female,Uganda,Primary,0,0.0,0.0,478.76
51,Male,Burundi,None,1,1.0,0.0,807.06
68,Male,Tanzania,None,0,1.0,0.0,633.1
39,Female,Rwanda,None,0,0.0,0.0,315.8
42,Male,Burundi,Primary,0,0.0,0.0,652.22
31,Female,Tanzania,Primary,1,0.0,0.0,111.56
27,Female,Tanzania,Primary,0,1.0,,469.68
27,Male,Kenya,Secondary,0,1.0,1.0,195.98
25,Male,Tanzania,Secondary,0,0.0,1.0,739.6
31,Female,Tanzania,Tertiary,1,1.0,0.0,580.43
62,Female,Kenya,Primary,0,1.0,0.0,484.37
55,Other,Burundi,Secondary,1,1.0,0.0,422.17
49,Female,Rwanda,Tertiary,1,0.0,1.0,457.87
62,Male,Rwanda,Primary,1,1.0,0.0,356.91
49,Male,Rwanda,Secondary,0,1.0,0.0,531.46
20,Male,Uganda,Secondary,1,0.0,0.0,284.88
37,Male,Burundi,Primary,1,1.0,1.0,219.52
30,Male,Kenya,None,0,0.0,1.0,438.79
40,Female,Rwanda,Secondary,0,1.0,0.0,712.15
36,Female,Tanzania,Secondary,0,,0.0,847.58
33,Male,Tanzania,Primary,0,1.0,1.0,203.75
53,Female,Tanzania,Secondary,1,0.0,0.0,290.17
52,Male,Tanzania,Secondary,1,0.0,0.0,552.2
64,Male,Kenya,Tertiary,1,1.0,1.0,757.88
64,Male,Rwanda,Tertiary,no,1.0,0.0,748.04
67,Female,Tanzania,Secondary,yes,1.0,0.0,600.05
24,Female,Burundi,None,nan,,0.0,326.75
69,Male,Burundi,Primary,1,1.0,1.0,283.28
54,Female,Kenya,Secondary,0,1.0,0.0,656.45
25,Male,Kenya,Secondary,1,1.0,0.0,642.13
42,Male,Burundi,Primary,1,0.0,0.0,203.23
40,Male,Uganda,Secondary,1,0.0,0.0,503.04
27,Male,Uganda,Secondary,1,0.0,0.0,488.86
47,Female,Rwanda,Secondary,no,0.0,0.0,571.49
50,Female,Rwanda,Secondary,1,1.0,0.0,224.13
28,Male,Tanzania,Secondary,1,1.0,0.0,818.45
52,Male,Burundi,Tertiary,1,0.0,1.0,635.91
44,Female,Uganda,Primary,no,0.0,0.0,374.04
20,Male,Kenya,,nan,0.0,0.0,372.5
64,Female,Tanzania,Secondary,0,1.0,0.0,817.21
66,Female,Rwanda,Secondary,1,1.0,1.0,305.81
67,Male,Uganda,Secondary,1,,0.0,539.31
25,Male,Uganda,Secondary,1,1.0,0.0,440.49
30,Male,Rwanda,Primary,0,1.0,0.0,420.2
59,Female,Rwanda,Tertiary,1,0.0,0.0,423.74
20,Male,Tanzania,None,1,0.0,0.0,967.67
37,Female,Burundi,Primary,1,0.0,0.0,230.85
63,Female,Rwanda,Primary,1,,1.0,470.52
62,Female,Burundi,None,0,1.0,1.0,0.0
150,,Uganda,Secondary,1,0.0,0.0,383.38
30,Female,Uganda,Secondary,0,1.0,0.0,300.66
37,Male,Burundi,Tertiary,1,1.0,1.0,315.11
41,Female,Tanzania,Secondary,0,1.0,0.0,486.59
26,Female,Kenya,None,0,1.0,1.0,602.53
47,Male,Burundi,Primary,nan,1.0,0.0,426.17
42,Female,Rwanda,Tertiary,0,1.0,0.0,279.55
33,Male,Uganda,Secondary,1,1.0,0.0,579.67
25,Female,Tanzania,Secondary,yes,0.0,1.0,714.17
61,Female,Uganda,Tertiary,no,1.0,1.0,361.99
45,Male,Kenya,Secondary,1,0.0,0.0,812.89
29,Female,Tanzania,Primary,0,0.0,0.0,482.27
68,Male,Uganda,,1,1.0,0.0,390.85
41,Male,Burundi,Tertiary,yes,0.0,0.0,19.51
150,Female,Uganda,Primary,1,1.0,0.0,319.37
46,Female,Uganda,Secondary,yes,0.0,0.0,489.26
32,Male,Uganda,None,1,1.0,0.0,603.58
35,Female,Rwanda,Secondary,0,0.0,0.0,543.19
24,Male,Rwanda,Secondary,1,1.0,0.0,525.74
30,Male,Uganda,Primary,yes,0.0,0.0,307.61
36,Male,Burundi,Secondary,1,0.0,0.0,109.26
65,Female,Kenya,Primary,0,0.0,0.0,866.45
60,Male,Tanzania,Secondary,0,0.0,0.0,322.6
22,Male,Burundi,Secondary,1,0.0,0.0,241.04
43,Other,Burundi,Secondary,no,0.0,0.0,339.58
19,Male,Burundi,,0,0.0,0.0,761.46
150,Male,Tanzania,Tertiary,0,1.0,0.0,261.02
65,Female,Rwanda,Secondary,1,1.0,0.0,620.12
54,Male,Kenya,Primary,1,1.0,0.0,533.22
42,Male,Uganda,Secondary,1,0.0,0.0,209.7
42,Female,Uganda,Primary,0,1.0,1.0,809.4
56,Female,Kenya,Secondary,1,0.0,0.0,273.3
47,Female,Burundi,Primary,1,0.0,0.0,588.74
58,Male,Tanzania,None,1,0.0,0.0,411.69
21,Female,Burundi,Primary,1,0.0,0.0,427.78
36,Female,Uganda,Primary,0,0.0,0.0,182.47
44,Female,Tanzania,,1,0.0,0.0,825.86
69,Male,Burundi,Tertiary,yes,1.0,1.0,506.61
64,Female,Tanzania,Secondary,0,1.0,1.0,626.47
56,Female,Burundi,Secondary,0,0.0,0.0,826.01
41,Female,Kenya,Secondary,no,0.0,1.0,365.43
67,Female,Tanzania,Tertiary,1,1.0,1.0,498.76
54,Female,Kenya,Tertiary,no,0.0,0.0,509.42
42,Female,Tanzania,Primary,1,1.0,0.0,410.43
46,Female,Burundi,Tertiary,1,1.0,0.0,293.03
48,Male,Uganda,Secondary,0,0.0,0.0,253.11
62,Male,Tanzania,Secondary,0,1.0,0.0,436.61
52,Female,Tanzania,Secondary,yes,0.0,0.0,744.37
45,Other,Uganda,Secondary,0,0.0,0.0,623.37
55,Male,Uganda,Secondary,0,1.0,0.0,464.39
61,,Uganda,Secondary,0,0.0,0.0,529.53
67,Male,Uganda,Primary,0,1.0,0.0,963.95
67,Male,Rwanda,Primary,0,0.0,1.0,512.68
21,Female,Kenya,Secondary,1,1.0,0.0,615.21
45,Female,Burundi,Tertiary,no,1.0,0.0,758.56
69,Female,Uganda,Primary,no,0.0,0.0,644.9
48,Male,Rwanda,Primary,0,1.0,0.0,385.79
40,Male,Uganda,None,0,1.0,0.0,729.3
31,Female,Burundi,Primary,0,0.0,0.0,880.33
45,Female,Rwanda,Primary,1,0.0,0.0,684.0
31,Male,Burundi,Primary,0,1.0,0.0,372.04
18,Male,Kenya,Primary,0,1.0,0.0,329.16
60,Other,Tanzania,Tertiary,0,0.0,0.0,147.5
49,Male,Uganda,Primary,yes,0.0,0.0,658.67
58,Male,Uganda,Secondary,1,1.0,0.0,105.71
35,Female,Kenya,Tertiary,1,0.0,0.0,164.71
22,Female,Rwanda,Primary,nan,1.0,,654.27
59,Male,Rwanda,None,0,1.0,0.0,582.89
32,Male,Rwanda,Primary,0,0.0,0.0,518.32
59,Male,Rwanda,Primary,no,0.0,0.0,871.44
33,Female,Burundi,Primary,1,1.0,0.0,764.02
53,Female,Kenya,Primary,yes,1.0,0.0,672.63
53,Female,Rwanda,None,1,0.0,1.0,22.92
57,Female,Tanzania,None,1,1.0,0.0,31.8
47,Male,Kenya,Secondary,no,0.0,0.0,275.89
55,Female,Burundi,Secondary,0,1.0,0.0,307.49
